lat,lon,id,geometry,index_right,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,LSOA name,10th percentile (£),20th percentile (£),30th percentile (£),40th percentile (£),50th percentile (£),60th percentile (£),70th percentile (£),80th percentile (£),90th percentile (£),Percentage of occupied addresses with income information (%),Population,IMD Score,Density Weight,Wealth Equity Score,Normalized IMD Score,Normalized Income Score,area,Population Density
51.54203,-0.00919,potential_0,POINT (-0.00919 51.54203),7245.0,E01034217,Newham 038E,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.747689506547345e-05,0.0
51.54203,-0.00919,potential_0,POINT (-0.00919 51.54203),7245.0,E01034217,Newham 038E,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.747689506547345e-05,0.0
51.54203,-0.00919,potential_0,POINT (-0.00919 51.54203),8755.0,E01034217,Newham 038E,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.747689506547345e-05,0.0
51.54203,-0.00919,potential_0,POINT (-0.00919 51.54203),8755.0,E01034217,Newham 038E,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.747689506547345e-05,0.0
51.54922,-0.01189,potential_1,POINT (-0.01189 51.54922),7234.0,E01034213,Newham 038A,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.1353352832366127,1.0,0.0,0.0,3.8751916356239555e-05,0.0
51.54922,-0.01189,potential_1,POINT (-0.01189 51.54922),7234.0,E01034213,Newham 038A,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.1353352832366127,1.0,0.0,0.0,3.8751916356239555e-05,0.0
51.54922,-0.01189,potential_1,POINT (-0.01189 51.54922),8744.0,E01034213,Newham 038A,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.1353352832366127,1.0,0.0,0.0,3.8751916356239555e-05,0.0
51.54922,-0.01189,potential_1,POINT (-0.01189 51.54922),8744.0,E01034213,Newham 038A,E02006995,Newham 038,E09000025,Newham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.1353352832366127,1.0,0.0,0.0,3.8751916356239555e-05,0.0
51.45973,-0.20373,potential_2,POINT (-0.20373 51.45973),8287.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.0024787521766663585,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45973,-0.20373,potential_2,POINT (-0.20373 51.45973),8287.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.0024787521766663585,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45973,-0.20373,potential_2,POINT (-0.20373 51.45973),9797.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.0024787521766663585,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45973,-0.20373,potential_2,POINT (-0.20373 51.45973),9797.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.0024787521766663585,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45909,-0.2019,potential_3,POINT (-0.2019 51.45909),8287.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.00033546262790251185,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45909,-0.2019,potential_3,POINT (-0.2019 51.45909),8287.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.00033546262790251185,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45909,-0.2019,potential_3,POINT (-0.2019 51.45909),9797.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.00033546262790251185,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45909,-0.2019,potential_3,POINT (-0.2019 51.45909),9797.0,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,0.00033546262790251185,0.250095130823909,0.15576923076923077,0.749904869176091,2.1351525909608752e-05,71048786.22830932
51.45884,-0.19995,potential_4,POINT (-0.19995 51.45884),8265.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.00033546262790251185,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.45884,-0.19995,potential_4,POINT (-0.19995 51.45884),8265.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.00033546262790251185,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.45884,-0.19995,potential_4,POINT (-0.19995 51.45884),9775.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.00033546262790251185,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.45884,-0.19995,potential_4,POINT (-0.19995 51.45884),9775.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.00033546262790251185,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.46508,-0.19645,potential_5,POINT (-0.19645 51.46508),2000.0,E01001934,Hammersmith and Fulham 025B,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025B," 9,884 "," 14,781 "," 19,585 "," 22,491 ",26546.0," 32,123 "," 38,325 "," 46,501 "," 72,158 ",96.4,1849.0,23.8,0.1353352832366127,0.5959451437617012,0.45769230769230773,0.4040548562382989,2.8777099735809203e-05,64252479.123153955
51.46508,-0.19645,potential_5,POINT (-0.19645 51.46508),2000.0,E01001934,Hammersmith and Fulham 025B,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025B," 9,884 "," 14,781 "," 19,585 "," 22,491 ",26546.0," 32,123 "," 38,325 "," 46,501 "," 72,158 ",96.4,1849.0,23.8,0.1353352832366127,0.5959451437617012,0.45769230769230773,0.4040548562382989,2.8777099735809203e-05,64252479.123153955
51.46508,-0.19645,potential_5,POINT (-0.19645 51.46508),5484.0,E01001934,Hammersmith and Fulham 025B,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025B," 9,884 "," 14,781 "," 19,585 "," 22,491 ",26546.0," 32,123 "," 38,325 "," 46,501 "," 72,158 ",96.4,1849.0,23.8,0.1353352832366127,0.5959451437617012,0.45769230769230773,0.4040548562382989,2.8777099735809203e-05,64252479.123153955
51.46508,-0.19645,potential_5,POINT (-0.19645 51.46508),5484.0,E01001934,Hammersmith and Fulham 025B,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025B," 9,884 "," 14,781 "," 19,585 "," 22,491 ",26546.0," 32,123 "," 38,325 "," 46,501 "," 72,158 ",96.4,1849.0,23.8,0.1353352832366127,0.5959451437617012,0.45769230769230773,0.4040548562382989,2.8777099735809203e-05,64252479.123153955
51.467362,-0.205092,potential_6,POINT (-0.205092 51.467362),2018.0,E01001916,Hammersmith and Fulham 024B,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024B," 12,235 "," 21,513 "," 31,045 "," 38,931 ",47084.0," 58,311 "," 70,927 "," 93,162 "," 171,694 ",97.2,1470.0,6.8,0.01831563888873418,0.2833376459306839,0.13076923076923078,0.7166623540693161,6.158826178586028e-05,23868184.575676553
51.467362,-0.205092,potential_6,POINT (-0.205092 51.467362),2018.0,E01001916,Hammersmith and Fulham 024B,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024B," 12,235 "," 21,513 "," 31,045 "," 38,931 ",47084.0," 58,311 "," 70,927 "," 93,162 "," 171,694 ",97.2,1470.0,6.8,0.01831563888873418,0.2833376459306839,0.13076923076923078,0.7166623540693161,6.158826178586028e-05,23868184.575676553
51.467362,-0.205092,potential_6,POINT (-0.205092 51.467362),5502.0,E01001916,Hammersmith and Fulham 024B,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024B," 12,235 "," 21,513 "," 31,045 "," 38,931 ",47084.0," 58,311 "," 70,927 "," 93,162 "," 171,694 ",97.2,1470.0,6.8,0.01831563888873418,0.2833376459306839,0.13076923076923078,0.7166623540693161,6.158826178586028e-05,23868184.575676553
51.467362,-0.205092,potential_6,POINT (-0.205092 51.467362),5502.0,E01001916,Hammersmith and Fulham 024B,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024B," 12,235 "," 21,513 "," 31,045 "," 38,931 ",47084.0," 58,311 "," 70,927 "," 93,162 "," 171,694 ",97.2,1470.0,6.8,0.01831563888873418,0.2833376459306839,0.13076923076923078,0.7166623540693161,6.158826178586028e-05,23868184.575676553
51.46406,-0.20909,potential_7,POINT (-0.20909 51.46406),8352.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.46406,-0.20909,potential_7,POINT (-0.20909 51.46406),8352.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.46406,-0.20909,potential_7,POINT (-0.20909 51.46406),9862.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.46406,-0.20909,potential_7,POINT (-0.20909 51.46406),9862.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.45721,-0.20787,potential_8,POINT (-0.20787 51.45721),8334.0,E01004507,Wandsworth 014E,E02000936,Wandsworth 014,E09000032,Wandsworth,Wandsworth 014E," 15,153 "," 23,619 "," 31,039 "," 37,780 ",44528.0," 52,023 "," 61,852 "," 75,308 "," 100,826 ",96.7,2406.0,8.7,1.0,0.3222423476765247,0.1673076923076923,0.6777576523234753,2.343547969096703e-05,102664849.69485684
51.45721,-0.20787,potential_8,POINT (-0.20787 51.45721),8334.0,E01004507,Wandsworth 014E,E02000936,Wandsworth 014,E09000032,Wandsworth,Wandsworth 014E," 15,153 "," 23,619 "," 31,039 "," 37,780 ",44528.0," 52,023 "," 61,852 "," 75,308 "," 100,826 ",96.7,2406.0,8.7,1.0,0.3222423476765247,0.1673076923076923,0.6777576523234753,2.343547969096703e-05,102664849.69485684
51.45721,-0.20787,potential_8,POINT (-0.20787 51.45721),9844.0,E01004507,Wandsworth 014E,E02000936,Wandsworth 014,E09000032,Wandsworth,Wandsworth 014E," 15,153 "," 23,619 "," 31,039 "," 37,780 ",44528.0," 52,023 "," 61,852 "," 75,308 "," 100,826 ",96.7,2406.0,8.7,1.0,0.3222423476765247,0.1673076923076923,0.6777576523234753,2.343547969096703e-05,102664849.69485684
51.45721,-0.20787,potential_8,POINT (-0.20787 51.45721),9844.0,E01004507,Wandsworth 014E,E02000936,Wandsworth 014,E09000032,Wandsworth,Wandsworth 014E," 15,153 "," 23,619 "," 31,039 "," 37,780 ",44528.0," 52,023 "," 61,852 "," 75,308 "," 100,826 ",96.7,2406.0,8.7,1.0,0.3222423476765247,0.1673076923076923,0.6777576523234753,2.343547969096703e-05,102664849.69485684
51.44896,-0.20081,potential_9,POINT (-0.20081 51.44896),8306.0,E01004593,Wandsworth 025A,E02000947,Wandsworth 025,E09000032,Wandsworth,Wandsworth 025A," 13,237 "," 20,532 "," 27,165 "," 33,219 ",38750.0," 45,397 "," 52,166 "," 66,768 "," 85,187 ",98.7,1858.0,8.5,1.0,0.4101888917639538,0.16346153846153846,0.5898111082360462,2.7779360425415556e-05,66884189.252251506
51.44896,-0.20081,potential_9,POINT (-0.20081 51.44896),8306.0,E01004593,Wandsworth 025A,E02000947,Wandsworth 025,E09000032,Wandsworth,Wandsworth 025A," 13,237 "," 20,532 "," 27,165 "," 33,219 ",38750.0," 45,397 "," 52,166 "," 66,768 "," 85,187 ",98.7,1858.0,8.5,1.0,0.4101888917639538,0.16346153846153846,0.5898111082360462,2.7779360425415556e-05,66884189.252251506
51.44896,-0.20081,potential_9,POINT (-0.20081 51.44896),9816.0,E01004593,Wandsworth 025A,E02000947,Wandsworth 025,E09000032,Wandsworth,Wandsworth 025A," 13,237 "," 20,532 "," 27,165 "," 33,219 ",38750.0," 45,397 "," 52,166 "," 66,768 "," 85,187 ",98.7,1858.0,8.5,1.0,0.4101888917639538,0.16346153846153846,0.5898111082360462,2.7779360425415556e-05,66884189.252251506
51.44896,-0.20081,potential_9,POINT (-0.20081 51.44896),9816.0,E01004593,Wandsworth 025A,E02000947,Wandsworth 025,E09000032,Wandsworth,Wandsworth 025A," 13,237 "," 20,532 "," 27,165 "," 33,219 ",38750.0," 45,397 "," 52,166 "," 66,768 "," 85,187 ",98.7,1858.0,8.5,1.0,0.4101888917639538,0.16346153846153846,0.5898111082360462,2.7779360425415556e-05,66884189.252251506
51.36816,-0.23536,potential_10,POINT (-0.23536 51.36816),7823.0,E01004116,Sutton 008A,E02000847,Sutton 008,E09000029,Sutton,Sutton 008A," 15,814 "," 21,494 "," 25,938 "," 30,491 ",34404.0," 38,984 "," 44,599 "," 51,226 "," 66,793 ",99.5,1675.0,6.4,1.0,0.4763390614773436,0.12307692307692308,0.5236609385226564,4.181710258160054e-05,40055381.56861679
51.36816,-0.23536,potential_10,POINT (-0.23536 51.36816),7823.0,E01004116,Sutton 008A,E02000847,Sutton 008,E09000029,Sutton,Sutton 008A," 15,814 "," 21,494 "," 25,938 "," 30,491 ",34404.0," 38,984 "," 44,599 "," 51,226 "," 66,793 ",99.5,1675.0,6.4,1.0,0.4763390614773436,0.12307692307692308,0.5236609385226564,4.181710258160054e-05,40055381.56861679
51.36816,-0.23536,potential_10,POINT (-0.23536 51.36816),9333.0,E01004116,Sutton 008A,E02000847,Sutton 008,E09000029,Sutton,Sutton 008A," 15,814 "," 21,494 "," 25,938 "," 30,491 ",34404.0," 38,984 "," 44,599 "," 51,226 "," 66,793 ",99.5,1675.0,6.4,1.0,0.4763390614773436,0.12307692307692308,0.5236609385226564,4.181710258160054e-05,40055381.56861679
51.36816,-0.23536,potential_10,POINT (-0.23536 51.36816),9333.0,E01004116,Sutton 008A,E02000847,Sutton 008,E09000029,Sutton,Sutton 008A," 15,814 "," 21,494 "," 25,938 "," 30,491 ",34404.0," 38,984 "," 44,599 "," 51,226 "," 66,793 ",99.5,1675.0,6.4,1.0,0.4763390614773436,0.12307692307692308,0.5236609385226564,4.181710258160054e-05,40055381.56861679
51.45749,-0.19721,potential_11,POINT (-0.19721 51.45749),8265.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.45749,-0.19721,potential_11,POINT (-0.19721 51.45749),8265.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.45749,-0.19721,potential_11,POINT (-0.19721 51.45749),9775.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.45749,-0.19721,potential_11,POINT (-0.19721 51.45749),9775.0,E01035493,Wandsworth 010K,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,1.8353445635310505e-05,0.0
51.4652,-0.21231,potential_12,POINT (-0.21231 51.4652),8352.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.4652,-0.21231,potential_12,POINT (-0.21231 51.4652),8352.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.4652,-0.21231,potential_12,POINT (-0.21231 51.4652),9862.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.4652,-0.21231,potential_12,POINT (-0.21231 51.4652),9862.0,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.01831563888873418,1.0,0.0,0.0,5.836579546217166e-05,0.0
51.46417,-0.21319,potential_13,POINT (-0.21319 51.46417),8337.0,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,0.00033546262790251185,0.26600100458150044,0.21538461538461537,0.7339989954184996,2.6632633938866972e-05,78550247.97029144
51.46417,-0.21319,potential_13,POINT (-0.21319 51.46417),8337.0,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,0.00033546262790251185,0.26600100458150044,0.21538461538461537,0.7339989954184996,2.6632633938866972e-05,78550247.97029144
51.46417,-0.21319,potential_13,POINT (-0.21319 51.46417),9847.0,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,0.00033546262790251185,0.26600100458150044,0.21538461538461537,0.7339989954184996,2.6632633938866972e-05,78550247.97029144
51.46417,-0.21319,potential_13,POINT (-0.21319 51.46417),9847.0,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,0.00033546262790251185,0.26600100458150044,0.21538461538461537,0.7339989954184996,2.6632633938866972e-05,78550247.97029144
51.46697,-0.212913,potential_14,POINT (-0.212913 51.46697),2034.0,E01001915,Hammersmith and Fulham 024A,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024A," 12,947 "," 22,281 "," 28,524 "," 35,698 ",45763.0," 56,015 "," 73,336 "," 110,246 "," 202,933 ",96.3,1652.0,12.9,0.01831563888873418,0.3034444968720985,0.24807692307692308,0.6965555031279015,6.9081685208744e-05,23913718.88233697
51.46697,-0.212913,potential_14,POINT (-0.212913 51.46697),2034.0,E01001915,Hammersmith and Fulham 024A,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024A," 12,947 "," 22,281 "," 28,524 "," 35,698 ",45763.0," 56,015 "," 73,336 "," 110,246 "," 202,933 ",96.3,1652.0,12.9,0.01831563888873418,0.3034444968720985,0.24807692307692308,0.6965555031279015,6.9081685208744e-05,23913718.88233697
51.46697,-0.212913,potential_14,POINT (-0.212913 51.46697),5518.0,E01001915,Hammersmith and Fulham 024A,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024A," 12,947 "," 22,281 "," 28,524 "," 35,698 ",45763.0," 56,015 "," 73,336 "," 110,246 "," 202,933 ",96.3,1652.0,12.9,0.01831563888873418,0.3034444968720985,0.24807692307692308,0.6965555031279015,6.9081685208744e-05,23913718.88233697
51.46697,-0.212913,potential_14,POINT (-0.212913 51.46697),5518.0,E01001915,Hammersmith and Fulham 024A,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024A," 12,947 "," 22,281 "," 28,524 "," 35,698 ",45763.0," 56,015 "," 73,336 "," 110,246 "," 202,933 ",96.3,1652.0,12.9,0.01831563888873418,0.3034444968720985,0.24807692307692308,0.6965555031279015,6.9081685208744e-05,23913718.88233697
51.46379,-0.21966,potential_15,POINT (-0.21966 51.46379),8255.0,E01004607,Wandsworth 006D,E02000928,Wandsworth 006,E09000032,Wandsworth,Wandsworth 006D," 15,440 "," 25,035 "," 32,322 "," 41,369 ",49348.0," 60,164 "," 73,567 "," 92,703 "," 154,656 ",98.0,1795.0,6.9,1.0,0.24887745627787328,0.1326923076923077,0.7511225437221267,2.1729969327295488e-05,82604810.57123543
51.46379,-0.21966,potential_15,POINT (-0.21966 51.46379),8255.0,E01004607,Wandsworth 006D,E02000928,Wandsworth 006,E09000032,Wandsworth,Wandsworth 006D," 15,440 "," 25,035 "," 32,322 "," 41,369 ",49348.0," 60,164 "," 73,567 "," 92,703 "," 154,656 ",98.0,1795.0,6.9,1.0,0.24887745627787328,0.1326923076923077,0.7511225437221267,2.1729969327295488e-05,82604810.57123543
51.46379,-0.21966,potential_15,POINT (-0.21966 51.46379),9765.0,E01004607,Wandsworth 006D,E02000928,Wandsworth 006,E09000032,Wandsworth,Wandsworth 006D," 15,440 "," 25,035 "," 32,322 "," 41,369 ",49348.0," 60,164 "," 73,567 "," 92,703 "," 154,656 ",98.0,1795.0,6.9,1.0,0.24887745627787328,0.1326923076923077,0.7511225437221267,2.1729969327295488e-05,82604810.57123543
51.46379,-0.21966,potential_15,POINT (-0.21966 51.46379),9765.0,E01004607,Wandsworth 006D,E02000928,Wandsworth 006,E09000032,Wandsworth,Wandsworth 006D," 15,440 "," 25,035 "," 32,322 "," 41,369 ",49348.0," 60,164 "," 73,567 "," 92,703 "," 154,656 ",98.0,1795.0,6.9,1.0,0.24887745627787328,0.1326923076923077,0.7511225437221267,2.1729969327295488e-05,82604810.57123543
51.49479,-0.23233,potential_16,POINT (-0.23233 51.49479),1951.0,E01001929,Hammersmith and Fulham 009D,E02000380,Hammersmith and Fulham 009,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 009D," 13,844 "," 20,908 "," 28,394 "," 36,555 ",45249.0," 53,203 "," 66,208 "," 84,354 "," 117,829 ",97.5,1272.0,12.3,1.0,0.311268055830378,0.23653846153846156,0.688731944169622,1.1066476513197573e-05,114941734.02736165
51.49479,-0.23233,potential_16,POINT (-0.23233 51.49479),1951.0,E01001929,Hammersmith and Fulham 009D,E02000380,Hammersmith and Fulham 009,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 009D," 13,844 "," 20,908 "," 28,394 "," 36,555 ",45249.0," 53,203 "," 66,208 "," 84,354 "," 117,829 ",97.5,1272.0,12.3,1.0,0.311268055830378,0.23653846153846156,0.688731944169622,1.1066476513197573e-05,114941734.02736165
51.49479,-0.23233,potential_16,POINT (-0.23233 51.49479),5435.0,E01001929,Hammersmith and Fulham 009D,E02000380,Hammersmith and Fulham 009,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 009D," 13,844 "," 20,908 "," 28,394 "," 36,555 ",45249.0," 53,203 "," 66,208 "," 84,354 "," 117,829 ",97.5,1272.0,12.3,1.0,0.311268055830378,0.23653846153846156,0.688731944169622,1.1066476513197573e-05,114941734.02736165
51.49479,-0.23233,potential_16,POINT (-0.23233 51.49479),5435.0,E01001929,Hammersmith and Fulham 009D,E02000380,Hammersmith and Fulham 009,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 009D," 13,844 "," 20,908 "," 28,394 "," 36,555 ",45249.0," 53,203 "," 66,208 "," 84,354 "," 117,829 ",97.5,1272.0,12.3,1.0,0.311268055830378,0.23653846153846156,0.688731944169622,1.1066476513197573e-05,114941734.02736165
51.49097,-0.22705,potential_17,POINT (-0.22705 51.49097),1972.0,E01001893,Hammersmith and Fulham 013A,E02000384,Hammersmith and Fulham 013,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 013A," 8,895 "," 13,672 "," 17,777 "," 22,659 ",25829.0," 31,143 "," 36,546 "," 43,443 "," 61,368 ",96.3,1283.0,33.8,0.01831563888873418,0.606858551880546,0.6499999999999999,0.3931414481194539,1.3080545047712613e-05,98084597.79926047
51.49097,-0.22705,potential_17,POINT (-0.22705 51.49097),1972.0,E01001893,Hammersmith and Fulham 013A,E02000384,Hammersmith and Fulham 013,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 013A," 8,895 "," 13,672 "," 17,777 "," 22,659 ",25829.0," 31,143 "," 36,546 "," 43,443 "," 61,368 ",96.3,1283.0,33.8,0.01831563888873418,0.606858551880546,0.6499999999999999,0.3931414481194539,1.3080545047712613e-05,98084597.79926047
